[(15223.489606, 5.525), (15223.489606, 6.475), (15251.564641, 6.475), (15251.564641, 5.525), (15223.489606, 5.525)] call_forward:up_pipe
[(2601.385754, 5.525), (2601.385754, 6.475), (2652.617228, 6.475), (2652.617228, 5.525), (2601.385754, 5.525)] call_backward:up_pipe
[(2768.61872, 5.525), (2768.61872, 6.475), (2819.289237, 6.475), (2819.289237, 5.525), (2768.61872, 5.525)] call_backward:up_pipe
[(3472.79588, 5.525), (3472.79588, 6.475), (3523.077632, 6.475), (3523.077632, 5.525), (3472.79588, 5.525)] call_backward:up_pipe
[(3985.490521, 5.525), (3985.490521, 6.475), (4035.351603, 6.475), (4035.351603, 5.525), (3985.490521, 5.525)] call_backward:up_pipe
[(8195.644035, 5.525), (8195.644035, 6.475), (8247.872815, 6.475), (8247.872815, 5.525), (8195.644035, 5.525)] call_backward:up_pipe
[(8609.211612, 5.525), (8609.211612, 6.475), (8661.252393, 6.475), (8661.252393, 5.525), (8609.211612, 5.525)] call_backward:up_pipe
[(9229.784849, 5.525), (9229.784849, 6.475), (9281.80979, 6.475), (9281.80979, 5.525), (9229.784849, 5.525)] call_backward:up_pipe
[(10086.238647, 5.525), (10086.238647, 6.475), (10136.512527, 6.475), (10136.512527, 5.525), (10086.238647, 5.525)] call_backward:up_pipe
[(14132.336232, 5.525), (14132.336232, 6.475), (14184.131671, 6.475), (14184.131671, 5.525), (14132.336232, 5.525)] call_backward:up_pipe
[(14608.874254, 5.525), (14608.874254, 6.475), (14660.77222, 6.475), (14660.77222, 5.525), (14608.874254, 5.525)] call_backward:up_pipe
[(15254.264081, 5.525), (15254.264081, 6.475), (15306.103391, 6.475), (15306.103391, 5.525), (15254.264081, 5.525)] call_backward:up_pipe
[(15832.42848, 5.525), (15832.42848, 6.475), (15883.242453, 6.475), (15883.242453, 5.525), (15832.42848, 5.525)] call_backward:up_pipe
[(3839.004729, 5.525), (3839.004729, 6.475), (3888.933235, 6.475), (3888.933235, 5.525), (3839.004729, 5.525)] call_backward
[(5004.34109, 5.525), (5004.34109, 6.475), (5054.807929, 6.475), (5054.807929, 5.525), (5004.34109, 5.525)] call_backward
[(5336.813562, 5.525), (5336.813562, 6.475), (5387.150641, 6.475), (5387.150641, 5.525), (5336.813562, 5.525)] call_backward
[(5706.441079, 5.525), (5706.441079, 6.475), (5756.820301, 6.475), (5756.820301, 5.525), (5706.441079, 5.525)] call_backward
[(10028.905514, 5.525), (10028.905514, 6.475), (10079.448319, 6.475), (10079.448319, 5.525), (10028.905514, 5.525)] call_backward
[(10398.170824, 5.525), (10398.170824, 6.475), (10448.606431, 6.475), (10448.606431, 5.525), (10398.170824, 5.525)] call_backward
[(10975.992314, 5.525), (10975.992314, 6.475), (11026.532079, 6.475), (11026.532079, 5.525), (10975.992314, 5.525)] call_backward
[(11511.795266, 5.525), (11511.795266, 6.475), (11562.250969, 6.475), (11562.250969, 5.525), (11511.795266, 5.525)] call_backward
[(15554.920548, 5.525), (15554.920548, 6.475), (15605.490554, 6.475), (15605.490554, 5.525), (15554.920548, 5.525)] call_backward
[(15977.079243, 5.525), (15977.079243, 6.475), (16027.522914, 6.475), (16027.522914, 5.525), (15977.079243, 5.525)] call_backward
[(16746.823537, 5.525), (16746.823537, 6.475), (16796.675051, 6.475), (16796.675051, 5.525), (16746.823537, 5.525)] call_backward
[(17268.535789, 5.525), (17268.535789, 6.475), (17318.470086, 6.475), (17318.470086, 5.525), (17268.535789, 5.525)] call_backward
[(5059.793563, 5.525), (5059.793563, 6.475), (5102.919453, 6.475), (5102.919453, 5.525), (5059.793563, 5.525)] nb_sync_grad:up_pipe
[(10454.129854, 5.525), (10454.129854, 6.475), (10497.796381, 6.475), (10497.796381, 5.525), (10454.129854, 5.525)] nb_sync_grad:up_pipe
[(16032.167047, 5.525), (16032.167047, 6.475), (16391.143778, 6.475), (16391.143778, 5.525), (16032.167047, 5.525)] nb_sync_grad:up_pipe
[(5761.665105, 5.525), (5761.665105, 6.475), (5885.740822, 6.475), (5885.740822, 5.525), (5761.665105, 5.525)] nb_sync_grad
[(11567.016445, 5.525), (11567.016445, 6.475), (11769.493555, 6.475), (11769.493555, 5.525), (11567.016445, 5.525)] nb_sync_grad
[(17324.303716, 5.525), (17324.303716, 6.475), (17368.121826, 6.475), (17368.121826, 5.525), (17324.303716, 5.525)] nb_sync_grad
[(317.368758, 4.525), (317.368758, 5.475), (344.635637, 5.475), (344.635637, 4.525), (317.368758, 4.525)] call_forward
